sentences/sentence/0/text,sentences/sentence/0/_id,sentences,aspects,polarity,sentences/sentence/1/_id,sentences,aspects,polarity,sentences/sentence/2/_id,sentences/sentence/3/text,sentences/sentence/3/Opinions/Opinion/0/_category,sentences/sentence/3/Opinions/Opinion/0/_polarity,sentences/sentence/3/Opinions/Opinion/1/_category,sentences/sentence/3/Opinions/Opinion/1/_polarity,sentences/sentence/3/_id,sentences/sentence/4/text,sentences/sentence/4/Opinions/Opinion/0/_category,sentences/sentence/4/Opinions/Opinion/0/_polarity,sentences/sentence/4/_id,sentences/sentence/5/text,sentences/sentence/5/Opinions/Opinion/0/_category,sentences/sentence/5/Opinions/Opinion/0/_polarity,sentences/sentence/5/Opinions/Opinion/1/_category,sentences/sentence/5/Opinions/Opinion/1/_polarity,sentences/sentence/5/_id,sentences/sentence/6/text,sentences/sentence/6/Opinions/Opinion/0/_category,sentences/sentence/6/Opinions/Opinion/0/_polarity,sentences/sentence/6/_id,sentences/sentence/7/text,sentences/sentence/7/_id,sentences/sentence/7/_OutOfScope,sentences/sentence/8/text,sentences/sentence/8/Opinions/Opinion/0/_category,sentences/sentence/8/Opinions/Opinion/0/_polarity,sentences/sentence/8/Opinions/Opinion/1/_category,sentences/sentence/8/Opinions/Opinion/1/_polarity,sentences/sentence/8/_id,_rid,sentences/sentence/0/Opinions/Opinion/0/_category,sentences/sentence/0/Opinions/Opinion/0/_polarity,sentences/sentence/0/Opinions/Opinion/1/_category,sentences/sentence/0/Opinions/Opinion/1/_polarity,sentences/sentence/2/Opinions/Opinion/1/_category,sentences/sentence/2/Opinions/Opinion/1/_polarity,sentences/sentence/0/_OutOfScope,sentences/sentence/1/Opinions/Opinion/1/_category,sentences/sentence/1/Opinions/Opinion/1/_polarity,sentences/sentence/1/Opinions/Opinion/2/_category,sentences/sentence/1/Opinions/Opinion/2/_polarity,sentences/sentence/2/Opinions/Opinion/2/_category,sentences/sentence/2/Opinions/Opinion/2/_polarity,sentences/sentence/7/Opinions/Opinion/0/_category,sentences/sentence/7/Opinions/Opinion/0/_polarity,sentences/sentence/9/text,sentences/sentence/9/Opinions/Opinion/0/_category,sentences/sentence/9/Opinions/Opinion/0/_polarity,sentences/sentence/9/_id,sentences/sentence/10/text,sentences/sentence/10/_id,sentences/sentence/11/text,sentences/sentence/11/Opinions/Opinion/0/_category,sentences/sentence/11/Opinions/Opinion/0/_polarity,sentences/sentence/11/_id,sentences/sentence/12/text,sentences/sentence/12/Opinions/Opinion/0/_category,sentences/sentence/12/Opinions/Opinion/0/_polarity,sentences/sentence/12/_id,sentences/sentence/13/text,sentences/sentence/13/Opinions/Opinion/0/_category,sentences/sentence/13/Opinions/Opinion/0/_polarity,sentences/sentence/13/_id,sentences/sentence/14/text,sentences/sentence/14/Opinions/Opinion/0/_category,sentences/sentence/14/Opinions/Opinion/0/_polarity,sentences/sentence/14/_id,sentences/sentence/15/text,sentences/sentence/15/Opinions/Opinion/0/_category,sentences/sentence/15/Opinions/Opinion/0/_polarity,sentences/sentence/15/_id,sentences/sentence/0/Opinions/Opinion/2/_category,sentences/sentence/0/Opinions/Opinion/2/_polarity,sentences/sentence/0/Opinions/Opinion/3/_category,sentences/sentence/0/Opinions/Opinion/3/_polarity,sentences/sentence/1/_OutOfScope,sentences/sentence/2/_OutOfScope,sentences/sentence/4/Opinions/Opinion/1/_category,sentences/sentence/4/Opinions/Opinion/1/_polarity,sentences/sentence/5/_OutOfScope,sentences/sentence/9/Opinions/Opinion/1/_category,sentences/sentence/9/Opinions/Opinion/1/_polarity,sentences/sentence/10/Opinions/Opinion/0/_category,sentences/sentence/10/Opinions/Opinion/0/_polarity,sentences/sentence/6/_OutOfScope,sentences/sentence/3/_OutOfScope,sentences/sentence/3/Opinions/Opinion/2/_category,sentences/sentence/3/Opinions/Opinion/2/_polarity,sentences/sentence/4/Opinions/Opinion/2/_category,sentences/sentence/4/Opinions/Opinion/2/_polarity,sentences/sentence/10/Opinions/Opinion/1/_category,sentences/sentence/10/Opinions/Opinion/1/_polarity,sentences/sentence/10/Opinions/Opinion/2/_category,sentences/sentence/10/Opinions/Opinion/2/_polarity,sentences/sentence/12/Opinions/Opinion/1/_category,sentences/sentence/12/Opinions/Opinion/1/_polarity,sentences/sentence/13/Opinions/Opinion/1/_category,sentences/sentence/13/Opinions/Opinion/1/_polarity,sentences/sentence/1/Opinions/Opinion/3/_category,sentences/sentence/1/Opinions/Opinion/3/_polarity,sentences/sentence/6/Opinions/Opinion/1/_category,sentences/sentence/6/Opinions/Opinion/1/_polarity,sentences/sentence/7/Opinions/Opinion/1/_category,sentences/sentence/7/Opinions/Opinion/1/_polarity,sentences/sentence/11/Opinions/Opinion/1/_category,sentences/sentence/11/Opinions/Opinion/1/_polarity,sentences/sentence/11/Opinions/Opinion/2/_category,sentences/sentence/11/Opinions/Opinion/2/_polarity,sentences/sentence/15/Opinions/Opinion/1/_category,sentences/sentence/15/Opinions/Opinion/1/_polarity,sentences/sentence/16/text,sentences/sentence/16/Opinions/Opinion/0/_category,sentences/sentence/16/Opinions/Opinion/0/_polarity,sentences/sentence/16/_id,sentences/sentence/17/text,sentences/sentence/17/_id,sentences/sentence/2/Opinions/Opinion/3/_category,sentences/sentence/2/Opinions/Opinion/3/_polarity,sentences/sentence/3/Opinions/Opinion/3/_category,sentences/sentence/3/Opinions/Opinion/3/_polarity,sentences/sentence/6/Opinions/Opinion/2/_category,sentences/sentence/6/Opinions/Opinion/2/_polarity,sentences/sentence/4/_OutOfScope,sentences/sentence/12/_OutOfScope,sentences/sentence/5/Opinions/Opinion/2/_category,sentences/sentence/5/Opinions/Opinion/2/_polarity,sentences/sentence/8/Opinions/Opinion/2/_category,sentences/sentence/8/Opinions/Opinion/2/_polarity,sentences/sentence/4/Opinions/Opinion/3/_category,sentences/sentence/4/Opinions/Opinion/3/_polarity,sentences/sentence/8/_OutOfScope,sentences/sentence/17/Opinions/Opinion/0/_category,sentences/sentence/17/Opinions/Opinion/0/_polarity,sentences/sentence/18/text,sentences/sentence/18/Opinions/Opinion/0/_category,sentences/sentence/18/Opinions/Opinion/0/_polarity,sentences/sentence/18/_id,sentences/sentence/19/text,sentences/sentence/19/Opinions/Opinion/0/_category,sentences/sentence/19/Opinions/Opinion/0/_polarity,sentences/sentence/19/_id,sentences/sentence/20/text,sentences/sentence/20/_id,sentences/sentence/21/text,sentences/sentence/21/Opinions/Opinion/0/_category,sentences/sentence/21/Opinions/Opinion/0/_polarity,sentences/sentence/21/_id,sentences/sentence/22/text,sentences/sentence/22/Opinions/Opinion/0/_category,sentences/sentence/22/Opinions/Opinion/0/_polarity,sentences/sentence/22/_id,sentences/sentence/23/text,sentences/sentence/23/_id,sentences/sentence/24/text,sentences/sentence/24/Opinions/Opinion/0/_category,sentences/sentence/24/Opinions/Opinion/0/_polarity,sentences/sentence/24/_id,sentences/sentence/25/text,sentences/sentence/25/Opinions/Opinion/0/_category,sentences/sentence/25/Opinions/Opinion/0/_polarity,sentences/sentence/25/Opinions/Opinion/1/_category,sentences/sentence/25/Opinions/Opinion/1/_polarity,sentences/sentence/25/_id,sentences/sentence/1/Opinions/Opinion/4/_category,sentences/sentence/1/Opinions/Opinion/4/_polarity,sentences/sentence/23/Opinions/Opinion/0/_category,sentences/sentence/23/Opinions/Opinion/0/_polarity,sentences/sentence/9/_OutOfScope,sentences/sentence/10/_OutOfScope,sentences/sentence/13/Opinions/Opinion/2/_category,sentences/sentence/13/Opinions/Opinion/2/_polarity,sentences/sentence/13/Opinions/Opinion/3/_category,sentences/sentence/13/Opinions/Opinion/3/_polarity,sentences/sentence/13/Opinions/Opinion/4/_category,sentences/sentence/13/Opinions/Opinion/4/_polarity,sentences/sentence/14/Opinions/Opinion/1/_category,sentences/sentence/14/Opinions/Opinion/1/_polarity,sentences/sentence/13/_OutOfScope,sentences/sentence/7/Opinions/Opinion/2/_category,sentences/sentence/7/Opinions/Opinion/2/_polarity,sentences/sentence/16/_OutOfScope,sentences/sentence/20/_OutOfScope,sentences/sentence/17/_OutOfScope,sentences/sentence/9/Opinions/Opinion/2/_category,sentences/sentence/9/Opinions/Opinion/2/_polarity,sentences/sentence/11/_OutOfScope,sentences/sentence/14/_OutOfScope,sentences/sentence/2/Opinions/Opinion/4/_category,sentences/sentence/2/Opinions/Opinion/4/_polarity
This was purchased for my daughter and I was pleasantly surprised.,308:00:00,I wasn't a big fan of the Netbooks but this one was very well designed.,,,308:01:00,It had the full sized touch pad with 2 buttons instead of just one.,MOUSE#DESIGN_FEATURES,positive,308:02:00,It made the computer much easier to use and navigate.,LAPTOP#USABILITY,positive,,,308:03:00,Keyboard was also very nice and had a solid feel.,KEYBOARD#GENERAL,positive,308:04:00,This system came loaded with Windows 7 Starter.,OS#GENERAL,neutral,,,308:05:00,"While lacking some of the functions of the other versions, this was very acceptable for the uses planned for this computer.",,,308:06:00,"So far, so good.",308:07:00,,,,,,,,308,LAPTOP#GENERAL,positive,,,,,,,,,,,,LAPTOP#GENERAL,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,KEYBOARD#QUALITY,positive,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"When I got this laptop in 2007 to help me with school, I had a hard time from beginning.",217:00:00,"I feel that it was poorly put together, because once in a while different plasticÂ piecesÂ would come off of it.",LAPTOP#QUALITY,negative,217:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,LAPTOP#GENERAL,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quite simply this is the best laptop I have ever owned.,30:00:00,"I have had several machines over the years, both for personal and business use.",,,30:01:00,All of them were Windows machines.,,,30:02:00,"Don't get me wrong, I am no Microsoft hater, I've just managed to turn into a much bigger Apple fan because of this machine.",,,,,30:03:00,"For me, five stars is not enough.",LAPTOP#GENERAL,positive,30:04:00,,,,,,,,,,,,,,,,,,,,30,LAPTOP#GENERAL,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"I love the 15"" MacBook Pro.",58:00:00,"My parents bought it for me as a graduation gift, and i'm totally (almost kind of maybe definitely) obsessed with it.",LAPTOP#GENERAL,positive,58:01:00,It was very easy to just pick up and use--,LAPTOP#USABILITY,positive,58:02:00,It did not take long to get used to the Mac OS.,OS#USABILITY,positive,,,58:03:00,(I had been a Windows/Linux user before this),,,58:04:00,"I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",LAPTOP#DESIGN_FEATURES,positive,DISPLAY#DESIGN_FEATURES,positive,58:05:00,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",SOFTWARE#DESIGN_FEATURES,neutral,58:06:00,The built-in webcam is great for Skype and similar video-chat services.,58:07:00,,"iTunes is a handy music-management program, and it is essential for anyone with an iPod.",SOFTWARE#USABILITY,positive,SOFTWARE#MISCELLANEOUS,positive,58:08:00,58,LAPTOP#GENERAL,positive,,,,,,,,,,,,MULTIMEDIA_DEVICES#MISCELLANEOUS,positive,The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,,,58:09:00,"All-in-all, I would definitely recommend this product for nearly everyone.",58:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAPTOP#GENERAL,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAPTOP#PORTABILITY,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
I've always owned a PC and decided to try a MacBook to see what it's all about.,82:00:00,I love it!,LAPTOP#GENERAL,positive,82:01:00,I'm so glad I purchased a Mac and not another PC!!!,,,82:02:00,They definitely have a superior product!,LAPTOP#GENERAL,positive,COMPANY#GENERAL,positive,82:03:00,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Its not just slow on the internet, its slow in general.",101:00:00,No I am generous calling it slow.,LAPTOP#OPERATION_PERFORMANCE,negative,101:01:00,its more like a snail crawl.,LAPTOP#OPERATION_PERFORMANCE,negative,101:02:00,I bought for my son in the 2nd grade.,,,,,101:03:00,he can't stand it.,LAPTOP#GENERAL,negative,101:04:00,I can't begin to say how disappointed I am.,LAPTOP#GENERAL,negative,,,101:05:00,I should have spent an extra hundred bucks and got a full sized computer.,LAPTOP#GENERAL,negative,101:06:00,,,,,,,,,,101,LAPTOP#OPERATION_PERFORMANCE,negative,LAPTOP#CONNECTIVITY,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"the key bindings take a little getting used to, but have loved the Macbook Pro.",315:00:00,Delivery was early too.,SHIPPING#QUALITY,positive,315:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,KEYBOARD#USABILITY,neutral,LAPTOP#GENERAL,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
It allows me to do everything I need from a computer and more.,172:00:00,"With awesome graphics and assuring security, it's perfect!",GRAPHICS#GENERAL,positive,172:01:00,"The difference in the Apple keyboard from a PC's keyboard took a bit of tim to get used to, but overall it's worth it!",,,172:02:00,I'd recommend this laptop to anyone!,LAPTOP#GENERAL,positive,,,172:03:00,,,,,,,,,,,,,,,,,,,,,,,,172,LAPTOP#GENERAL,positive,,,,,,LAPTOP#QUALITY,positive,LAPTOP#GENERAL,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Toshiba Satellite laptop is  DESIGNED  to fail !,152:00:00,The board has a bad connector with the power supply and shortly after warrenty expires the power supply will start having issues.,MOTHERBOARD#QUALITY,negative,152:01:00,Toshiba is aware of the issue but unless the extended warrenty is bought Toshiba will do nothing about it.,SUPPORT#QUALITY,negative,152:02:00,I actually contact Toshiba before I started having problem and was given run around after I supplied serial number in order to delay me sending in laptop until after warrenty expired.,SUPPORT#QUALITY,negative,,,152:03:00,Then after paying for it to be examined I was told it was same problem cited on website but I'd have to pay anyways since it was past warrenty.,SUPPORT#QUALITY,negative,152:04:00,,,,,,,,,,,,,,,,,,,,152,LAPTOP#GENERAL,negative,,,,,,POWER_SUPPLY#QUALITY,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"It has far exceeded my expectations for power, storage, and abilitiy.",202:00:00,It is easy to navigate and update programs.,LAPTOP#USABILITY,positive,202:01:00,"My kids have to take their PCs in once a year to have them ""de-bugged"".",,,202:02:00,I've never had problems with viruses.,LAPTOP#QUALITY,positive,,,202:03:00,My next laptop will also be a Mac!,COMPANY#GENERAL,positive,202:04:00,,,,,,,,,,,,,,,,,,,,202,LAPTOP#OPERATION_PERFORMANCE,positive,HARD_DISC#DESIGN_FEATURES,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAPTOP#USABILITY,positive,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I would like to tell you about the best laptop I just got from Mac.,69:00:00,"I work in film editing and post production, so I need a laptop that not only has power, but memory and speed as well.",,,69:01:00,My mac laptop is fabulous in both areas.,LAPTOP#OPERATION_PERFORMANCE,positive,69:02:00,It gives me the power and speed that I need to run all the programs I use to edit.,LAPTOP#OPERATION_PERFORMANCE,positive,,,69:03:00,"The Final Cut Pro on this laptop is so fast and easy, and I can use this to seemlessly transfer all my work to my home computer, which is also a mac.",SOFTWARE#OPERATION_PERFORMANCE,positive,69:04:00,I would buy one of these for every person in my office if I could.,LAPTOP#GENERAL,positive,,,69:05:00,"In my line of work, I often have to take work home, and this makes it so easy.",LAPTOP#USABILITY,positive,69:06:00,"I do transcription work on the side, and the flatline keyboard makes typing quick and easy as well.",69:07:00,,"The apple care has never failed me, and I expect it to be the same for this computer as well.",SUPPORT#QUALITY,positive,,,69:08:00,69,LAPTOP#GENERAL,positive,,,MEMORY#DESIGN_FEATURES,positive,,,,,,,,KEYBOARD#DESIGN_FEATURES,positive,I will only buy apple laptops from now on.,COMPANY#GENERAL,positive,69:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOFTWARE#USABILITY,positive,,,,,,,,,,,,,,,,,,,,,,,,KEYBOARD#USABILITY,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Great laptop for school, easy to use for beginners in the household.",56:00:00,Keyboard is great but primary and secondary control buttons could be more durable.,KEYBOARD#GENERAL,positive,56:01:00,Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!,BATTERY#OPERATION_PERFORMANCE,neutral,56:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,LAPTOP#MISCELLANEOUS,positive,LAPTOP#USABILITY,positive,LAPTOP#GENERAL,positive,,KEYBOARD#QUALITY,negative,,,LAPTOP#PRICE,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPANY#GENERAL,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
My MacBook Pro has been a huge disappointment.,43:00:00,"From the build quality to the performance, everything about it has been sub-par from what I would have expected from Apple.",LAPTOP#QUALITY,negative,43:01:00,"The system constantly overheats, the battery life is too short, the case is coming apart, and my core applications that I use every day in my work as a graphic artist run poorly.",BATTERY#OPERATION_PERFORMANCE,negative,43:02:00,I would not recommend this product to anyone.,LAPTOP#GENERAL,negative,,,43:03:00,,,,,,,,,,,,,,,,,,,,,,,,43,LAPTOP#GENERAL,negative,,,LAPTOP#QUALITY,negative,,LAPTOP#OPERATION_PERFORMANCE,negative,,,SOFTWARE#OPERATION_PERFORMANCE,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Screen is awesome, battery life is good.",283:00:00,Really like the textured surface which shows no fingerprints.,LAPTOP#QUALITY,positive,283:01:00,Good laptop for the money.,LAPTOP#GENERAL,positive,283:02:00,"Speakers don't get that loud, but good enough.",MULTIMEDIA_DEVICES#QUALITY,neutral,,,283:03:00,,,,,,,,,,,,,,,,,,,,,,,,283,DISPLAY#GENERAL,positive,BATTERY#OPERATION_PERFORMANCE,positive,LAPTOP#PRICE,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I can't imagine EVER buying a PC again!,166:00:00,I have had a Mac for 6 years and won't go back to PC.,,,166:01:00,They don't crash.,LAPTOP#OPERATION_PERFORMANCE,positive,166:02:00,"If a website ever freezes (which is rare), its really easy to force quit.",LAPTOP#OPERATION_PERFORMANCE,positive,,,166:03:00,Never been hacked.,LAPTOP#QUALITY,positive,166:04:00,No viruses.,LAPTOP#QUALITY,positive,,,166:05:00,"I have had to call with a few questions or issues and they have helped me for free, even without the warranty.",SUPPORT#QUALITY,positive,166:06:00,A mac is very easy to use and it simply makes sense.,166:07:00,,Its also FUN to use!,LAPTOP#GENERAL,positive,,,166:08:00,166,,,,,,,1,,,,,,,LAPTOP#USABILITY,positive,"The programs are great, like iphoto (love the editing capabilities), imail (which can incorporate with the address book on the ipod and ipad), imovie, etc.",SOFTWARE#GENERAL,positive,166:09:00,My sister has the same Mac as me and she is in a band and uses GarageBand to record and edit.,166:10:00,She said its very user friendly.,SOFTWARE#USABILITY,positive,166:11:00,"I have had another Mac, but it got slow due to an older operating system.",,,166:12:00,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",LAPTOP#GENERAL,positive,166:13:00,"I am very happy I bought this Mac, well worth the extra money.",LAPTOP#PRICE,neutral,166:14:00,,,,,,,,,1,,,,,SOFTWARE#DESIGN_FEATURES,positive,,,,,,,,,,,,,,,LAPTOP#OPERATION_PERFORMANCE,positive,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAPTOP#DESIGN_FEATURES,positive,KEYBOARD#DESIGN_FEATURES,positive,MOUSE#USABILITY,positive,LAPTOP#GENERAL,positive,,,,,,,,,,,,
I simply got tired of a bad computer like windows with its constant freezing and anti-virus.,38:00:00,I got my MacBook Pro because I wanted to do all the stuff I need to do without worrying about the system quitting on me or freezing for a few minutes.,,,38:01:00,Now that I have it I see that I really needed this for much more.,LAPTOP#GENERAL,positive,38:02:00,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",LAPTOP#OPERATION_PERFORMANCE,positive,,,38:03:00,I have not had a problem with the applications quitting or freezing.,SOFTWARE#OPERATION_PERFORMANCE,positive,38:04:00,I highly recommend this laptop to anybody that wants great performance from a laptop and would like to relax and not become enraged cursing the gods about to throw your laptop out the door.,LAPTOP#OPERATION_PERFORMANCE,positive,LAPTOP#GENERAL,positive,38:05:00,"Take the simple, easy solution to your computer problems and stop waiting and smacking your old computer around.",,,38:06:00,,,,,,,,,,38,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I've had my Macbook Pro since August 2009.,39:00:00,"Prior to this computer, I owned a PowerBook G4 for 6 years (quite a long time for a laptop).",,,39:01:00,That was my first Apple product and since then I have been incredibly happy with every product of theirs I have bought.,COMPANY#GENERAL,positive,39:02:00,My MacBook Pro is no exception.,LAPTOP#GENERAL,positive,,,39:03:00,On my PowerBook G4 I would never use the trackpad I would use an external mouse because I didn't like the trackpad.,,,39:04:00,Since I've had this computer I've only used the trackpad because it is so nice and smooth.,MOUSE#USABILITY,positive,MOUSE#OPERATION_PERFORMANCE,positive,39:05:00,I also like that you can scroll down in a window using two fingers on the trackpad.,MOUSE#OPERATION_PERFORMANCE,positive,39:06:00,"The display is incredibly bright, much brighter than my PowerBook and very crisp.",39:07:00,1,"The computer runs very fast with no problems and the iLife software that comes with it (iPhoto, iMovie, iWeb, iTunes, GarageBand) is all very helpful as well.",SOFTWARE#GENERAL,positive,LAPTOP#OPERATION_PERFORMANCE,positive,39:08:00,39,,,,,,,,,,,,,,,,"I also purchased iWork to go with it which has programs for word processing, spreadsheets, and presentations (similar to Microsoft Office).",,,39:09:00,I like those programs better than Office and you can save your files to be completely compatible with the Office programs as well.,39:10:00,I would recommend this laptop to anyone looking to get a new laptop who is willing to spend a little more money to get great quality!,LAPTOP#GENERAL,positive,39:11:00,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,MOUSE#USABILITY,positive,,,LAPTOP#PRICE,neutral,LAPTOP#QUALITY,positive,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Shiny,189:00:00,This Laptop is the Best of the best!,LAPTOP#GENERAL,positive,189:01:00,The Awesomest of the awesomest.,LAPTOP#GENERAL,positive,189:02:00,"It is so great, I can Hardly ever take my hands off it!",LAPTOP#GENERAL,positive,,,189:03:00,My friends are in awe every time they come over!,LAPTOP#GENERAL,positive,189:04:00,"I got it for Christmas, and I was so excited to set it up!",LAPTOP#GENERAL,positive,,,189:05:00,"It is super fast, and always loads.",LAPTOP#OPERATION_PERFORMANCE,positive,189:06:00,I am just amazed.,189:07:00,,The only bad part is the size/weight.,LAPTOP#DESIGN_FEATURES,negative,,,189:08:00,189,LAPTOP#GENERAL,positive,,,,,,,,,,,,LAPTOP#GENERAL,positive,"It's like 9 punds, but if you can look past it, it's GREAT!",LAPTOP#GENERAL,positive,189:09:00,"If you don't like fingerprints, this might not be the laptop for you.",189:10:00,"It super shiny, so you can see the fingerprints easily.",LAPTOP#QUALITY,neutral,189:11:00,It doesn't bother me though.,,,189:12:00,It doesn't heat up like my old laptop.,,,189:13:00,All for such a great price.,LAPTOP#PRICE,positive,189:14:00,It's color is even cool.,LAPTOP#DESIGN_FEATURES,positive,189:15:00,,,,,,,,,,LAPTOP#DESIGN_FEATURES,negative,LAPTOP#QUALITY,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,Another Great thing is the Beast graphics.,GRAPHICS#QUALITY,positive,189:16:00,They are so realistic I am just speechless.,189:17:00,,,,,,,,,,,,,,,,GRAPHICS#QUALITY,positive,"I let my friend borrow it, and she knows nothing about computers, and she used it with ease.",LAPTOP#USABILITY,positive,189:18:00,The cool thing about this is anyone can use it.,LAPTOP#USABILITY,positive,189:19:00,"Mom, Dad, Brother, sister, You name it!",189:20:00,I don't know how I could ever live without my Qousmio.,LAPTOP#GENERAL,positive,189:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
